"UE-1";"0.001";"9.110429654384584 0.0 0.0"
"UE-2";"0.001";"12.249368268221756 0.0 0.0"
"UE-3";"0.001";"-0.27238488491818613 0.0 0.0"
"UE-4";"0.001";"-2.2276937422578507 0.0 0.0"
"UE-5";"0.001";"12.174257526424148 0.0 0.0"
"UE-6";"0.001";"0.26847321477778 0.0 0.0"
"UE-7";"0.001";"8.937856524760978 0.0 0.0"
"UE-8";"0.001";"10.283156345418584 0.0 0.0"
"UE-9";"0.001";"13.279873219235107 0.0 0.0"
"UE-10";"0.001";"12.554638380390903 0.0 0.0"
"UE-11";"0.001";"14.065595833467697 0.0 0.0"
"UE-12";"0.001";"3.679627075111816 0.0 0.0"
"UE-13";"0.001";"-5.646967318131248 0.0 0.0"
"UE-14";"0.001";"-17.540762692699307 0.0 0.0"
"UE-15";"0.001";"7.605179359892521 0.0 0.0"
"UE-16";"0.001";"6.970953086350314 0.0 0.0"
"UE-17";"0.001";"-1.3375585165196158 0.0 0.0"
"UE-18";"0.001";"-0.19369044430784121 0.0 0.0"
"UE-19";"0.001";"17.554169685074893 0.0 0.0"
"UE-20";"0.001";"6.768234947942378 0.0 0.0"
"UE-1";"0.002";"10.149110804708625 0.0 0.0"
"UE-2";"0.002";"2.781171859283697 0.0 0.0"
"UE-3";"0.002";"-4.0316549163616395 0.0 0.0"
"UE-4";"0.002";"5.0296541382427815 0.0 0.0"
"UE-5";"0.002";"5.2449617435353435 0.0 0.0"
"UE-6";"0.002";"1.8272903077360259 0.0 0.0"
"UE-7";"0.002";"7.477634205171145 0.0 0.0"
"UE-8";"0.002";"18.499321680372198 0.0 0.0"
"UE-9";"0.002";"6.426223421745471 0.0 0.0"
"UE-10";"0.002";"16.104053742174006 0.0 0.0"
"UE-11";"0.002";"10.553638078760699 0.0 0.0"
"UE-12";"0.002";"2.57294233153954 0.0 0.0"
"UE-13";"0.002";"8.180385628735127 0.0 0.0"
"UE-14";"0.002";"-16.14472263367233 0.0 0.0"
"UE-15";"0.002";"4.459779469490133 0.0 0.0"
"UE-16";"0.002";"13.605172327103162 0.0 0.0"
"UE-17";"0.002";"-9.960715144334008 0.0 0.0"
"UE-18";"0.002";"0.6146558287584839 0.0 0.0"
