"UE-1";"0.001";"20.880871589380202 0.0 0.0"
"UE-2";"0.001";"17.789563613783116 0.0 0.0"
"UE-3";"0.001";"8.40392833484541 0.0 0.0"
"UE-4";"0.001";"25.393685531238802 0.0 0.0"
"UE-5";"0.001";"15.646608717102282 0.0 0.0"
"UE-6";"0.001";"21.253221485470306 0.0 0.0"
"UE-7";"0.001";"31.58383841366288 0.0 0.0"
"UE-8";"0.001";"22.8517799952348 0.0 0.0"
"UE-9";"0.001";"8.956399991698799 0.0 0.0"
"UE-10";"0.001";"34.79430198792253 0.0 0.0"
"UE-1";"0.002";"26.931891585540292 0.0 0.0"
"UE-2";"0.002";"0.005404827572315923 0.0 0.0"
"UE-3";"0.002";"17.184475504519256 0.0 0.0"
"UE-4";"0.002";"25.61032998683128 0.0 0.0"
"UE-5";"0.002";"24.93900547177565 0.0 0.0"
"UE-6";"0.002";"13.000758553402044 0.0 0.0"
"UE-7";"0.002";"33.46888746257295 0.0 0.0"
"UE-8";"0.002";"23.658208320714863 0.0 0.0"
"UE-9";"0.002";"17.423083854098284 0.0 0.0"
"UE-10";"0.002";"25.810876561058084 0.0 0.0"
"UE-1";"0.003";"31.039449093213356 0.0 0.0"
"UE-2";"0.003";"5.383208832912414 0.0 0.0"
"UE-3";"0.003";"16.945979449333443 0.0 0.0"
"UE-4";"0.003";"17.349730889631903 0.0 0.0"
"UE-5";"0.003";"17.1408954708697 0.0 0.0"
"UE-6";"0.003";"21.440411366618143 0.0 0.0"
"UE-7";"0.003";"27.416155101051597 0.0 0.0"
"UE-8";"0.003";"19.903169759409373 0.0 0.0"
"UE-9";"0.003";"19.739836763203176 0.0 0.0"
"UE-10";"0.003";"23.516483520634083 0.0 0.0"
"UE-1";"0.004";"21.584014604143977 0.0 0.0"
"UE-2";"0.004";"19.902888247169944 0.0 0.0"
"UE-3";"0.004";"7.13286538621607 0.0 0.0"
"UE-4";"0.004";"-4.806078502870663 0.0 0.0"
"UE-5";"0.004";"13.707558076969553 0.0 0.0"
"UE-6";"0.004";"20.739168623342017 0.0 0.0"
"UE-7";"0.004";"33.467701177144384 0.0 0.0"
"UE-8";"0.004";"22.070658655897937 0.0 0.0"
"UE-9";"0.004";"12.509773587079778 0.0 0.0"
"UE-10";"0.004";"24.045064906962843 0.0 0.0"
"UE-1";"0.005";"24.45023333607017 0.0 0.0"
"UE-2";"0.005";"17.491617428522375 0.0 0.0"
"UE-3";"0.005";"16.337540840136633 0.0 0.0"
"UE-4";"0.005";"21.937304043373977 0.0 0.0"
"UE-5";"0.005";"23.070403002345536 0.0 0.0"
"UE-6";"0.005";"16.52769259743576 0.0 0.0"
"UE-7";"0.005";"34.89821512240803 0.0 0.0"
"UE-8";"0.005";"28.850276371700552 0.0 0.0"
"UE-9";"0.005";"22.14092503200783 0.0 0.0"
"UE-10";"0.005";"31.658607043052815 0.0 0.0"
"UE-1";"0.006";"27.594487169519223 0.0 0.0"
"UE-2";"0.006";"3.914747309371444 0.0 0.0"
"UE-3";"0.006";"6.598906893569247 0.0 0.0"
"UE-4";"0.006";"21.0172538091693 0.0 0.0"
"UE-5";"0.006";"25.04984431123288 0.0 0.0"
"UE-6";"0.006";"19.773526690527095 0.0 0.0"
"UE-7";"0.006";"35.77490743140692 0.0 0.0"
"UE-8";"0.006";"14.879815758714328 0.0 0.0"
"UE-9";"0.006";"15.951423199371934 0.0 0.0"
"UE-10";"0.006";"34.03189378391192 0.0 0.0"
"UE-1";"0.007";"20.897444472270127 0.0 0.0"
"UE-2";"0.007";"17.60015330974538 0.0 0.0"
"UE-3";"0.007";"16.771042279394326 0.0 0.0"
"UE-4";"0.007";"22.448415253536496 0.0 0.0"
"UE-5";"0.007";"23.679522077859975 0.0 0.0"
"UE-6";"0.007";"20.893355533753795 0.0 0.0"
